"gname.list"	"g.order"
"chr20_31763482"	4313
"chr20_32157279"	4316
"chr20_32236572"	4317
"chr20_33060097"	4320
"chr20_33503182"	4321
"chr20_33846495"	4322
"chr20_34673802"	4327
"chr20_35898433"	4331
"chr20_35908098"	4332
"chr20_36688343"	4333
"chr20_36737221"	4334
"chr20_37389987"	4337
"chr20_37627119"	4338
"chr20_37785509"	4339
"chr20_37905384"	4340
"chr20_38092350"	4341
"chr20_38156491"	4343
"chr20_38287371"	4345
"chr20_38503354"	4346
"chr20_38915647"	4347
"chr20_39026536"	4348
"chr20_39076563"	4349
"chr20_39982650"	4351
"chr20_40554316"	4352
"chr20_41210037"	4353
"chr20_41262892"	4354
"chr20_42299249"	4355
"chr20_42454011"	4356
"chr20_42509536"	4357
"chr20_43321795"	4359
"chr20_43341273"	4360
"chr20_43969204"	4362
"chr20_45336942"	4366
"chr20_45407140"	4368
"chr20_45533964"	4369
"chr20_45686586"	4370
"chr20_45974451"	4371
"chr20_46304704"	4374
"chr20_46501970"	4376
"chr20_46540929"	4377
"chr20_46707832"	4379
"chr20_46714708"	4380
"chr20_46721216"	4381
"chr20_46753561"	4382
"chr20_46853154"	4384
"chr20_47194808"	4390
"chr20_47322355"	4397
"chr20_47491926"	4399
"chr20_47625967"	4401
"chr20_48160560"	4403
"chr20_48168053"	4404
"chr20_48203860"	4405
"chr20_48221112"	4406
"chr20_48312542"	4407
"chr20_48464599"	4408
"chr20_48469477"	4409
"chr20_48682222"	4412
"chr20_48782582"	4416
"chr20_48844746"	4417
"chr20_48900213"	4419
"chr20_48994826"	4422
"chr20_49051210"	4425
"chr20_49057404"	4426
"chr20_49067914"	4427
"chr20_49081770"	4428
"chr20_49346897"	4431
"chr20_50050751"	4434
"chr20_50229422"	4435
"chr20_50332692"	4436
"chr20_51962877"	4438
"chr20_52119050"	4439
"chr20_52225913"	4441
"chr20_52275519"	4442
"chr20_52341050"	4443
"chr20_52744820"	4445
"chr20_52813595"	4447
"chr20_53156188"	4448
"chr20_53238842"	4449
"chr20_54207403"	4450
"chr20_54743719"	4451
"chr20_54885108"	4452
"chr20_55244138"	4454
"chr20_55363592"	4457
"chr20_55465369"	4458
"chr20_55490136"	4459
"chr20_55494327"	4460
"chr20_55530006"	4462
"chr20_55549742"	4463
"chr20_55646306"	4465
"chr20_55683176"	4466
"chr20_55732013"	4467
"chr20_55743056"	4468
"chr20_55755443"	4469
"chr20_55780705"	4470
"chr20_55837877"	4472
"chr20_55955044"	4473
"chr20_55973720"	4474
"chr20_56152852"	4476
"chr20_56174922"	4477
"chr20_56268113"	4478
"chr20_56421457"	4480
"chr20_56556297"	4481
"chr20_57406006"	4485
"chr20_57456710"	4486
"chr20_57882334"	4487
"chr20_58018196"	4488
"chr20_58326075"	4490
"chr20_58401154"	4492
"chr20_58535217"	4493
"chr20_58983449"	4496
"chr20_59383127"	4498
"chr20_59680475"	4499
"chr20_59822549"	4500
"chr20_59882622"	4501
"chr20_60010228"	4502
"chr20_60769407"	4503
"chr20_60825540"	4504
"chr20_60980738"	4505
"chr20_61057267"	4508
"chr20_61086446"	4509
"chr20_61163372"	4510
"chr20_61266707"	4511
"chr20_61720853"	4515
"chr20_61863706"	4518
"chr20_61907480"	4519
"chr20_62460421"	4522
"chr20_62853734"	4527
"chr21_10809207"	4528
"chr21_11084936"	4529
"chr21_11088917"	4530
"chr21_15427194"	4531
"chr21_16250074"	4533
"chr21_16494304"	4536
"chr21_16628481"	4540
"chr21_16773767"	4543
"chr21_22401564"	4549
"chr21_22769161"	4550
"chr21_23261465"	4551
"chr21_24388933"	4552
"chr21_30548139"	4554
"chr21_30768871"	4557
"chr21_32372011"	4559
"chr21_32879979"	4562
"chr21_32890107"	4563
"chr21_33062572"	4565
"chr21_34392212"	4566
"chr21_34433467"	4567
"chr21_35297047"	4568
"chr21_35894766"	4569
"chr21_36589972"	4572
"chr21_36634480"	4573
"chr21_36702302"	4574
"chr21_36743978"	4575
"chr21_37236285"	4576
"chr21_37326166"	4577
"chr21_37330959"	4578
"chr21_37565722"	4580
"chr21_37566588"	4581
"chr21_37607568"	4582
"chr21_37918536"	4584
"chr21_38301515"	4586
"chr21_39075936"	4589
"chr21_39495455"	4591
"chr21_40282560"	4592
"chr21_40423067"	4594
"chr21_40596837"	4596
"chr21_41109803"	4602
"chr21_41443065"	4605
"chr21_41682164"	4606
"chr21_42153352"	4613
"chr21_42322216"	4614
"chr21_42521022"	4616
"chr21_43101561"	4619
"chr21_43140037"	4621
"chr21_43739746"	4627
"chr21_43783726"	4628
"chr21_43835822"	4633
"chr21_43936558"	4634
"chr21_44336476"	4635
"chr21_44708218"	4638
"chr21_44799912"	4641
"chr21_44829508"	4643
"chr21_44845920"	4644
"chr21_44939980"	4646
"chr21_45474852"	4649
"chr21_45570591"	4650
"chr21_45616345"	4652
"chr21_45714939"	4653
"chr21_46124441"	4657
"chr21_46184741"	4659
"chr21_46290322"	4660
"chr21_46323430"	4661
"chr21_46410036"	4663
"chr21_46570801"	4667
"chr21_46622144"	4668
"chr21_46815565"	4676
"chr21_46841716"	4679
"chr21_47326237"	4682
"chr21_47620913"	4685
"chr21_47641947"	4687
"chr21_47709816"	4688
"chr22_17652398"	4690
"chr22_18066227"	4691
"chr22_18330357"	4693
"chr22_18602634"	4694
"chr22_19542574"	4697
"chr22_19719880"	4698
"chr22_19731983"	4699
"chr22_19737319"	4700
"chr22_19836531"	4701
"chr22_20012600"	4703
"chr22_20168151"	4704
"chr22_20205275"	4705
"chr22_20235336"	4706
"chr22_21420513"	4709
"chr22_21998414"	4711
"chr22_22064001"	4712
"chr22_22072920"	4713
"chr22_22574236"	4714
"chr22_22952192"	4715
"chr22_23252510"	4716
"chr22_23476955"	4717
"chr22_23509698"	4720
"chr22_23534490"	4721
"chr22_24497508"	4724
"chr22_24542725"	4725
"chr22_24585812"	4726
"chr22_24591865"	4727
"chr22_24603023"	4728
"chr22_24699567"	4729
"chr22_24788458"	4731
"chr22_24798903"	4732
"chr22_24981427"	4735
"chr22_26087045"	4737
"chr22_26109313"	4738
"chr22_26338959"	4739
"chr22_27178969"	4741
"chr22_27227049"	4742
"chr22_27442463"	4743
"chr22_27643984"	4744
"chr22_28175899"	4746
"chr22_28399099"	4748
"chr22_29219967"	4753
"chr22_29275827"	4754
"chr22_29781990"	4756
"chr22_29847841"	4758
"chr22_30095434"	4762
"chr22_30097114"	4763
"chr22_30107283"	4764
"chr22_30212965"	4766
"chr22_30331282"	4767
"chr22_30440354"	4768
"chr22_30952538"	4776
"chr22_32066787"	4781
"chr22_32633095"	4784
"chr22_32954953"	4785
"chr22_32976014"	4786
"chr22_33056377"	4787
"chr22_33157351"	4789
"chr22_33229475"	4790
"chr22_33920578"	4791
"chr22_33936355"	4792
"chr22_34143015"	4793
"chr22_34261294"	4795
"chr22_35709528"	4798
"chr22_36249343"	4799
"chr22_36861909"	4801
"chr22_37871875"	4809
"chr22_38003348"	4813
"chr22_38146243"	4814
"chr22_38301103"	4817
"chr22_38574064"	4819
"chr22_38610124"	4820
"chr22_38618986"	4821
"chr22_39573068"	4823
"chr22_39867171"	4827
"chr22_39876989"	4828
"chr22_39955592"	4830
"chr22_40046584"	4831
"chr22_40402922"	4834
"chr22_41117285"	4835
"chr22_41199542"	4838
"chr22_41793069"	4840
"chr22_41868518"	4841
"chr22_41995018"	4842
"chr22_42569595"	4843
"chr22_43018505"	4844
"chr22_43095715"	4845
"chr22_43123623"	4846
"chr22_43201023"	4849
"chr22_43336387"	4850
"chr22_43579136"	4851
"chr22_43592658"	4852
"chr22_43774498"	4853
"chr22_43785396"	4854
"chr22_44315450"	4857
"chr22_44851490"	4858
"chr22_44928648"	4860
"chr22_45115450"	4863
"chr22_45364786"	4864
"chr22_45470686"	4865
"chr22_45594336"	4866
"chr22_45669599"	4867
"chr22_45984379"	4869
"chr22_46333331"	4870
"chr22_46384721"	4871
"chr22_46468236"	4872
"chr22_46547734"	4873
"chr22_46885007"	4877
"chr22_47055530"	4879
"chr22_47090126"	4880
"chr22_47893892"	4881
"chr22_48982079"	4882
"chr22_49778452"	4883
"chr22_50015523"	4884
"chr22_50249536"	4885
"chr22_50251476"	4886
"chr22_50324758"	4888
"chr22_50345209"	4890
"chr22_50466224"	4893
"chr3_1564823"	4896
"chr3_1832308"	4897
"chr3_2766921"	4898
"chr3_3374916"	4899
"chr3_4311493"	4901
"chr3_5019262"	4905
"chr3_5055462"	4906
"chr3_5067986"	4908
"chr3_5296638"	4909
"chr3_5707189"	4910
"chr3_6180859"	4911
"chr3_8787232"	4915
"chr3_9180435"	4919
"chr3_9512051"	4921
"chr3_10417230"	4923
"chr3_10475105"	4924
"chr3_10616274"	4925
"chr3_10840752"	4926
"chr3_11662034"	4927
"chr3_11801758"	4928
"chr3_12417142"	4931
"chr3_12729711"	4932
"chr3_13148073"	4934
"chr3_13319561"	4937
"chr3_13694407"	4939
"chr3_14442375"	4944
"chr3_14564397"	4948
"chr3_14712650"	4949
"chr3_14713924"	4950
"chr3_14718626"	4951
"chr3_15320922"	4954
"chr3_16756957"	4957
"chr3_17472213"	4958
"chr3_18591046"	4959
"chr3_18623324"	4960
"chr3_21389441"	4961
"chr3_22958305"	4963
"chr3_23161745"	4964
"chr3_24040706"	4965
"chr3_25594010"	4966
"chr3_25610279"	4967
"chr3_25896146"	4968
"chr3_29981463"	4969
"chr3_31989541"	4971
"chr3_33990258"	4974
"chr3_34304727"	4975
"chr3_34903034"	4976
"chr3_35120927"	4977
"chr3_38045900"	4980
"chr3_38277070"	4981
"chr3_39163363"	4982
"chr3_39165524"	4983
"chr3_39167655"	4984
"chr3_39461273"	4986
"chr3_40228752"	4987
"chr3_40934540"	4989
"chr3_42586440"	4990
"chr3_42861508"	4991
"chr3_42897190"	4992
"chr3_46204710"	4997
"chr3_46702538"	4998
"chr3_46746611"	5000
"chr3_47485293"	5002
"chr3_47528896"	5003
"chr3_47955408"	5004
"chr3_48492989"	5006
"chr3_48511389"	5007
"chr3_49173164"	5008
"chr3_49286501"	5009
"chr3_49475308"	5011
"chr3_49639764"	5012
"chr3_50164622"	5013
"chr3_50302773"	5014
"chr3_50482409"	5016
"chr3_52190048"	5018
"chr3_52467044"	5019
"chr3_52809635"	5020
"chr3_53184339"	5023
"chr3_53294190"	5024
"chr3_53742071"	5027
"chr3_53869544"	5028
"chr3_56989657"	5029
"chr3_57075736"	5031
"chr3_57578099"	5033
"chr3_57719621"	5034
"chr3_57771129"	5035
"chr3_57789240"	5036
"chr3_59012337"	5046
"chr3_59649795"	5047
"chr3_60093634"	5048
"chr3_61125683"	5050
"chr3_61613296"	5051
"chr3_61708868"	5056
"chr3_62694687"	5065
"chr3_63000741"	5067
"chr3_64525704"	5075
"chr3_64824028"	5076
"chr3_66479560"	5083
"chr3_66526232"	5084
"chr3_66527755"	5085
"chr3_66533988"	5086
"chr3_67675645"	5087
"chr3_71258002"	5090
"chr3_71932632"	5092
"chr3_72319498"	5094
"chr3_72677447"	5096
"chr3_73022521"	5099
"chr3_73451332"	5100
"chr3_73496683"	5101
"chr3_73715828"	5102
"chr3_75696596"	5104
"chr3_75718400"	5105
"chr3_75755015"	5106
"chr3_76489365"	5107
"chr3_77612355"	5108
"chr3_80190879"	5109
"chr3_81200276"	5110
"chr3_87309756"	5112
"chr3_87312431"	5113
"chr3_87416985"	5114
"chr3_88027747"	5115
"chr3_94018726"	5118
"chr3_97654309"	5119
"chr3_98221273"	5120
"chr3_98303705"	5121
"chr3_98638418"	5122
"chr3_99401822"	5123
"chr3_99663411"	5124
"chr3_100278614"	5126
"chr3_101872754"	5127
"chr3_107658699"	5130
"chr3_108133195"	5134
"chr3_108170467"	5135
"chr3_108300030"	5136
"chr3_111830382"	5137
"chr3_112450369"	5138
"chr3_112958673"	5139
"chr3_113958148"	5141
"chr3_115118848"	5142
"chr3_117716756"	5143
"chr3_119318057"	5144
"chr3_119551178"	5145
"chr3_120387107"	5147
"chr3_122656066"	5148
"chr3_122789546"	5149
"chr3_123051256"	5151
"chr3_124499071"	5156
"chr3_124553830"	5158
"chr3_124556718"	5159
"chr3_125114091"	5161
"chr3_125986413"	5164
"chr3_126108065"	5165
"chr3_126806295"	5166
"chr3_126927721"	5167
"chr3_127351067"	5168
"chr3_127486305"	5169
"chr3_127804810"	5172
"chr3_127813812"	5173
"chr3_128078896"	5174
"chr3_128079424"	5175
"chr3_128102481"	5176
"chr3_128272982"	5177
"chr3_129075650"	5178
"chr3_129088002"	5179
"chr3_129413317"	5182
"chr3_129600385"	5184
"chr3_131089170"	5187
"chr3_131728451"	5188
"chr3_133180390"	5191
"chr3_133332516"	5192
"chr3_138339081"	5197
"chr3_139515304"	5199
"chr3_140699740"	5200
"chr3_141087273"	5201
"chr3_141145925"	5202
"chr3_141340550"	5203
"chr3_143881328"	5204
"chr3_144095096"	5205
"chr3_144175200"	5206
"chr3_146770400"	5209
"chr3_147839792"	5210
"chr3_149225694"	5211
"chr3_150440817"	5214
"chr3_150475937"	5217
"chr3_150487326"	5218
"chr3_151743864"	5221
"chr3_152936917"	5222
"chr3_153936269"	5223
"chr3_154135138"	5225
"chr3_155083228"	5226
"chr3_157486048"	5232
"chr3_158100510"	5233
"chr3_158844430"	5234
"chr3_158884107"	5235
"chr3_159572557"	5238
"chr3_159930813"	5241
"chr3_160416519"	5243
"chr3_160748885"	5244
"chr3_161009126"	5248
"chr3_161526402"	5254
"chr3_161926044"	5255
"chr3_162914734"	5256
"chr3_164862211"	5261
"chr3_166013050"	5264
"chr3_166349832"	5265
"chr3_169331290"	5270
"chr3_169958550"	5275
"chr3_171559030"	5280
"chr3_174231384"	5282
"chr3_174844991"	5283
"chr3_176671773"	5286
"chr3_177964706"	5287
"chr3_178243381"	5288
"chr3_178430208"	5289
"chr3_181374213"	5290
"chr3_182242896"	5292
"chr3_182417833"	5293
"chr3_182549053"	5294
"chr3_183033815"	5295
"chr3_183088854"	5296
"chr3_183215504"	5297
"chr3_184476497"	5301
"chr3_184929457"	5302
"chr3_185274158"	5303
"chr3_185758210"	5304
"chr3_186340214"	5305
"chr3_187499027"	5307
"chr3_187526812"	5308
"chr3_187754551"	5311
"chr3_187893673"	5312
"chr3_188001056"	5313
"chr3_188023141"	5314
"chr3_188761581"	5316
"chr3_189282076"	5323
"chr3_189490995"	5325
"chr3_190304441"	5328
"chr3_192013046"	5329
"chr3_192536105"	5330
"chr3_193321533"	5332
"chr3_193430043"	5333
"chr3_193596430"	5337
"chr3_193639361"	5339
"chr3_193852394"	5340
"chr3_193859825"	5343
"chr3_193866290"	5344
"chr3_193886306"	5346
"chr3_193930987"	5347
"chr3_194040770"	5350
"chr3_194063494"	5352
"chr3_194215159"	5353
"chr3_194826046"	5358
"chr3_194843588"	5359
"chr3_195624187"	5361
"chr3_195638506"	5362
"chr3_195641851"	5363
"chr3_195920803"	5366
"chr3_196330755"	5367
"chr3_196827690"	5370
"chr3_197228644"	5372
"chr3_197317468"	5373
"chr4_651716"	5375
"chr4_777302"	5376
"chr4_1505802"	5380
"chr4_2424385"	5384
"chr4_2480724"	5385
"chr4_3181589"	5389
"chr4_3328142"	5390
"chr4_3688690"	5394
"chr4_3814573"	5395
"chr4_3882287"	5397
"chr4_4398070"	5398
"chr4_6345741"	5402
"chr4_6472574"	5405
"chr4_6748659"	5407
"chr4_6751381"	5408
"chr4_7328658"	5412
"chr4_7775554"	5413
"chr4_8011981"	5414
"chr4_8196346"	5415
"chr4_8284399"	5416
"chr4_11252917"	5418
"chr4_16004260"	5420
"chr4_16991947"	5421
"chr4_17709213"	5424
"chr4_18458032"	5426
"chr4_19860186"	5427
"chr4_25608484"	5430
"chr4_25725371"	5431
"chr4_26740909"	5433
"chr4_27170647"	5434
"chr4_28169188"	5436
"chr4_28315904"	5437
"chr4_30728318"	5438
"chr4_31993746"	5440
"chr4_32165448"	5441
"chr4_32807616"	5442
"chr4_36480485"	5443
"chr4_37996470"	5444
"chr4_38464375"	5446
"chr4_38859686"	5447
"chr4_38968036"	5448
"chr4_39066904"	5449
"chr4_39516869"	5450
"chr4_39524468"	5451
"chr4_39709041"	5452
"chr4_40202661"	5453
"chr4_40325066"	5456
"chr4_40459623"	5458
"chr4_40553175"	5460
"chr4_40672835"	5461
"chr4_41159190"	5464
"chr4_42341553"	5465
"chr4_49110534"	5470
"chr4_49120948"	5471
"chr4_52924617"	5473
"chr4_55311014"	5474
"chr4_55709782"	5476
"chr4_57343493"	5478
"chr4_58758209"	5479
"chr4_64882553"	5481
"chr4_75339407"	5483
"chr4_75587157"	5485
"chr4_77689268"	5490
"chr4_79231712"	5491
"chr4_84270251"	5492
"chr4_86370298"	5495
"chr4_86915236"	5496
"chr4_87863737"	5498
"chr4_87893743"	5499
"chr4_88010722"	5500
"chr4_88042270"	5501
"chr4_88441743"	5502
"chr4_88444444"	5503
"chr4_88601188"	5504
"chr4_89099210"	5505
"chr4_89675356"	5508
"chr4_90256907"	5509
"chr4_92686632"	5510
"chr4_94503625"	5511
"chr4_96440346"	5514
"chr4_99426996"	5516
"chr4_99435790"	5517
"chr4_100360929"	5520
"chr4_100657930"	5521
"chr4_101118695"	5522
"chr4_101551581"	5524
"chr4_103326166"	5527
"chr4_103656811"	5528
"chr4_105892758"	5532
"chr4_105933682"	5533
"chr4_106047675"	5535
"chr4_106338324"	5536
"chr4_106983818"	5537
"chr4_110010681"	5540
"chr4_112997826"	5541
"chr4_113030563"	5542
"chr4_120014590"	5545
"chr4_122613138"	5546
"chr4_125952313"	5549
"chr4_129725963"	5551
"chr4_133937464"	5553
"chr4_135220727"	5554
"chr4_139193833"	5556
"chr4_140649914"	5560
"chr4_141072537"	5563
"chr4_141079715"	5564
"chr4_141251696"	5568
"chr4_141581373"	5570
"chr4_141612568"	5571
"chr4_141613882"	5572
"chr4_141641987"	5573
"chr4_141649401"	5574
"chr4_143329434"	5575
"chr4_143588083"	5577
"chr4_143857503"	5578
"chr4_144648101"	5580
"chr4_145377982"	5581
"chr4_145658161"	5583
"chr4_146661110"	5585
"chr4_146857913"	5586
"chr4_148668555"	5588
"chr4_148829645"	5589
"chr4_148956460"	5590
"chr4_149484470"	5592
"chr4_152524675"	5593
"chr4_152939724"	5594
"chr4_153466508"	5595
"chr4_153643504"	5597
"chr4_153647587"	5598
"chr4_153856450"	5600
"chr4_154167863"	5602
"chr4_154882598"	5603
"chr4_156302672"	5605
"chr4_160130681"	5606
"chr4_163704474"	5609
"chr4_164306937"	5610
"chr4_170497617"	5615
"chr4_170902750"	5616
"chr4_171458184"	5617
"chr4_173791869"	5618
"chr4_173914064"	5620
"chr4_185203796"	5623
"chr4_185667843"	5624
"chr4_186576458"	5628
"chr4_190602071"	5630
"chr4_191028602"	5632
"chr5_49694"	5633
"chr5_56984"	5634
"chr5_310695"	5636
"chr5_318779"	5637
"chr5_373450"	5639
"chr5_378320"	5640
"chr5_431300"	5642
"chr5_506211"	5643
"chr5_1770557"	5647
"chr5_1771639"	5648
"chr5_1865218"	5649
"chr5_3162463"	5651
"chr5_4931129"	5652
"chr5_5136118"	5653
"chr5_5160682"	5654
"chr5_5702384"	5655
"chr5_6397250"	5656
"chr5_6717016"	5657
"chr5_6743307"	5658
"chr5_9122865"	5659
"chr5_9158300"	5660
"chr5_9815455"	5661
"chr5_9944988"	5662
"chr5_10288969"	5663
"chr5_10395151"	5664
"chr5_10654246"	5665
"chr5_12530595"	5667
"chr5_13586387"	5668
"chr5_14489972"	5669
"chr5_15344241"	5671
"chr5_16642721"	5676
"chr5_17091744"	5678
"chr5_17213345"	5679
"chr5_17306255"	5680
"chr5_17763309"	5681
"chr5_19735171"	5684
"chr5_20087541"	5686
"chr5_20457055"	5687
"chr5_21182532"	5689
"chr5_21201118"	5690
"chr5_25831193"	5692
"chr5_27922657"	5694
"chr5_28500678"	5695
"chr5_28505239"	5696
"chr5_29397528"	5697
"chr5_32331637"	5702
"chr5_33537568"	5704
"chr5_33614505"	5706
"chr5_34511253"	5707
"chr5_34585899"	5708
"chr5_34608978"	5709
"chr5_34651989"	5710
"chr5_35263464"	5713
"chr5_35306965"	5715
"chr5_36041141"	5717
"chr5_36459644"	5718
"chr5_36732278"	5719
"chr5_39586946"	5722
"chr5_40775457"	5723
"chr5_41432982"	5724
"chr5_43416930"	5725
"chr5_43470279"	5726
"chr5_43580294"	5727
"chr5_46059595"	5730
"chr5_50395360"	5731
"chr5_53952063"	5735
"chr5_55438591"	5739
"chr5_55646776"	5740
"chr5_55830696"	5743
"chr5_58678570"	5747
"chr5_58813118"	5749
"chr5_60917061"	5753
"chr5_61630007"	5754
"chr5_61813647"	5755
"chr5_65888707"	5756
"chr5_65895408"	5757
"chr5_66157522"	5760
"chr5_66327640"	5761
"chr5_66530772"	5763
"chr5_66532737"	5765
"chr5_67111676"	5767
"chr5_67323097"	5768
"chr5_67466367"	5769
"chr5_67487120"	5770
"chr5_67731468"	5771
"chr5_67841586"	5772
"chr5_68625921"	5774
"chr5_72809681"	5780
"chr5_73199651"	5782
"chr5_73264506"	5783
"chr5_73929237"	5784
"chr5_75599873"	5785
"chr5_75685783"	5786
"chr5_75765946"	5787
"chr5_76464120"	5788
"chr5_77053552"	5789
"chr5_77119376"	5790
"chr5_77966841"	5793
"chr5_78232371"	5794
"chr5_79639273"	5796
"chr5_79888300"	5797
"chr5_80649211"	5798
"chr5_82281191"	5799
"chr5_84594377"	5800
"chr5_87652830"	5801
"chr5_90998136"	5802
"chr5_92327536"	5803
"chr5_92375740"	5804
"chr5_92529763"	5805
"chr5_93326668"	5806
"chr5_95096393"	5807
"chr5_98775026"	5808
"chr5_99127554"	5809
"chr5_100091341"	5811
"chr5_102342772"	5812
"chr5_102370085"	5813
"chr5_102623375"	5814
"chr5_103866182"	5816
"chr5_106630819"	5823
"chr5_110885926"	5826
"chr5_113807636"	5827
"chr5_114943736"	5828
"chr5_116194742"	5829
"chr5_116372313"	5830
"chr5_116822959"	5831
"chr5_117583438"	5834
"chr5_118110318"	5835
"chr5_118900742"	5837
"chr5_118906128"	5838
"chr5_122188563"	5840
"chr5_122459772"	5842
"chr5_122491183"	5843
"chr5_123976933"	5844
"chr5_126183735"	5846
"chr5_127257027"	5847
"chr5_128434400"	5848
"chr5_130909298"	5852
"chr5_131716799"	5854
"chr5_131763238"	5855
"chr5_132173827"	5856
"chr5_132385677"	5857
"chr5_132581795"	5858
"chr5_132598513"	5860
"chr5_133102305"	5864
"chr5_133520268"	5867
"chr5_133615606"	5868
"chr5_133640187"	5869
"chr5_133890081"	5871
"chr5_134383392"	5872
"chr5_134463270"	5873
"chr5_134471606"	5874
"chr5_134544524"	5875
"chr5_134646477"	5877
"chr5_134977502"	5880
"chr5_134980117"	5881
"chr5_135057652"	5883
"chr5_135058451"	5884
"chr5_135389539"	5885
"chr5_136108917"	5886
"chr5_137144739"	5887
"chr5_138872381"	5889
"chr5_139017490"	5890
"chr5_139023558"	5891
"chr5_139035400"	5892
"chr5_139040531"	5894
"chr5_139188848"	5896
"chr5_141210664"	5897
"chr5_141343736"	5898
"chr5_141349933"	5899
"chr5_141706218"	5901
"chr5_142974640"	5905
"chr5_143483967"	5906
"chr5_145292263"	5907
"chr5_145361693"	5909
"chr5_147640937"	5911
"chr5_147685684"	5912
"chr5_148529794"	5913
"chr5_148767829"	5914
"chr5_149189968"	5915
"chr5_149237255"	5916
"chr5_149284194"	5918
"chr5_149641767"	5919
"chr5_150458374"	5920
"chr5_153635144"	5921
"chr5_153780809"	5922
"chr5_157340092"	5924
"chr5_159597059"	5925
"chr5_159714165"	5926
"chr5_159714783"	5927
"chr5_167724024"	5928
"chr5_167775008"	5930
"chr5_167780447"	5931
"chr5_167887674"	5932
"chr5_172021689"	5934
"chr5_172629590"	5935
"chr5_172718002"	5936
"chr5_172883006"	5939
"chr5_173018167"	5942
"chr5_173100507"	5943
"chr5_173146774"	5944
"chr5_173277638"	5945
"chr5_173888487"	5946
"chr5_173918646"	5948
"chr5_174204264"	5949
"chr5_175206325"	5950
"chr5_175349297"	5951
"chr5_176302392"	5954
"chr5_176414152"	5955
"chr5_176766258"	5957
"chr5_177551549"	5959
"chr5_177737736"	5960
"chr5_179756068"	5961
"chr5_180022873"	5962
"chr6_474123"	5963
"chr6_617910"	5964
"chr6_1526286"	5965
"chr6_1613917"	5966
"chr6_1839835"	5969
"chr6_2340609"	5971
"chr6_2537888"	5972
"chr6_2820414"	5973
"chr6_3565766"	5974
"chr6_3698256"	5975
"chr6_4781077"	5978
"chr6_6725444"	5980
"chr6_6740153"	5981
"chr6_6741652"	5982
"chr6_6749067"	5983
"chr6_7062851"	5986
"chr6_7122058"	5987
"chr6_7249027"	5990
"chr6_7660910"	5991
"chr6_7907726"	5992
"chr6_9522332"	5994
"chr6_10892573"	5998
"chr6_11305579"	6002
"chr6_11473258"	6004
"chr6_12206025"	6005
"chr6_12288629"	6006
"chr6_12344040"	6007
"chr6_12844600"	6008
"chr6_12927441"	6009
"chr6_14733364"	6015
"chr6_14963642"	6016
"chr6_15039429"	6018
"chr6_15061639"	6019
"chr6_15251730"	6024
"chr6_15817496"	6026
"chr6_16168754"	6029
"chr6_16333394"	6030
"chr6_16742473"	6031
"chr6_16757133"	6032
"chr6_17312249"	6034
"chr6_17319973"	6035
"chr6_17905052"	6038
"chr6_18004581"	6039
"chr6_19538588"	6042
"chr6_20183438"	6043
"chr6_20201047"	6044
"chr6_20694165"	6047
"chr6_21403614"	6048
"chr6_23115769"	6050
"chr6_24324346"	6051
"chr6_24350354"	6052
"chr6_24353396"	6053
"chr6_25307395"	6056
"chr6_25516716"	6057
"chr6_30533688"	6062
"chr6_30707941"	6063
"chr6_30767015"	6066
"chr6_31214107"	6067
"chr6_31232849"	6068
"chr6_31477886"	6069
"chr6_32522213"	6073
"chr6_33700428"	6077
"chr6_33727074"	6078
"chr6_33784892"	6081
"chr6_34087292"	6082
"chr6_35280613"	6085
"chr6_35300260"	6086
"chr6_36073168"	6088
"chr6_36398316"	6091
"chr6_36584823"	6092
"chr6_37071231"	6096
"chr6_37337338"	6097
"chr6_37483959"	6098
"chr6_37606676"	6100
"chr6_38506707"	6103
"chr6_38760331"	6104
"chr6_38793479"	6105
"chr6_39166578"	6106
"chr6_39234715"	6107
"chr6_39242795"	6109
"chr6_41743656"	6114
"chr6_42063007"	6116
"chr6_42086237"	6117
"chr6_42326266"	6121
"chr6_42845483"	6122
"chr6_43473573"	6125
"chr6_43645075"	6126
"chr6_43657270"	6127
"chr6_43691486"	6129
"chr6_44205132"	6133
"chr6_45475124"	6136
"chr6_45643518"	6138
"chr6_45943047"	6139
"chr6_47314753"	6141
"chr6_49904498"	6143
"chr6_53080931"	6145
"chr6_53101497"	6146
"chr6_53191714"	6147
"chr6_53330255"	6148
"chr6_53334079"	6149
"chr6_53734562"	6151
"chr6_53879490"	6152
"chr6_54388380"	6153
"chr6_56593531"	6154
"chr6_64144950"	6156
"chr6_67796588"	6158
"chr6_69851459"	6159
"chr6_71767524"	6160
"chr6_73738220"	6161
"chr6_74109712"	6162
"chr6_76036613"	6163
"chr6_82526204"	6165
"chr6_82757821"	6166
"chr6_83139503"	6168
"chr6_83140865"	6169
"chr6_83277669"	6170
"chr6_83688640"	6172
"chr6_83718622"	6173
"chr6_88835720"	6176
"chr6_89692776"	6177
"chr6_90206318"	6178
"chr6_90219527"	6179
"chr6_90307111"	6180
"chr6_91379752"	6181
"chr6_93875895"	6182
"chr6_96029055"	6183
"chr6_99407933"	6184
"chr6_101735692"	6186
"chr6_102225699"	6187
"chr6_106577188"	6189
"chr6_107199759"	6191
"chr6_109038401"	6197
"chr6_109273087"	6199
"chr6_109276590"	6200
"chr6_110193741"	6201
"chr6_110331237"	6202
"chr6_110831111"	6203
