hg19.kgXref.geneSymbol	DMSO_H3K27me3	DMSO_H3K4me1	DMSO_H3K4me2	DMSO_H3K4me3	Drug_H3K27me3	Drug_H3K4me1	Drug_H3K4me2	Drug_H3K4me3
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.029293859	0.055363387	0.35190926	0.070490559	0.039946906	0.046589456	0.195291617	0.036248388
HMGA1	0.024454789	0.036526666	0.259786122	0.05116917	0.034901176	0.032227054	0.132232007	0.025473837
HMGA1	0.025758604	0.012661828	0.023889	0.033514283	0.037244977	0.015096522	0.03266918	0.033511304
HMGA1	0.019934561	0.01293422	0.051799473	0.041967697	0.034259969	0.008061113	0.058729263	0.050277894
HMGA1	0.003333638	0.028797525	0.016501813	0.032060528	0.001091564	0.045570316	0.014513937	0.039673119
HMGA1	0.002375014	0.074893123	0.08198413	0.174543673	0.003666561	0.101818248	0.064882079	0.083361529
HMGA1	0.002375014	0.074893123	0.08198413	0.174543673	0.003666561	0.101818248	0.064882079	0.083361529
HMGA1	0.002375014	0.074893123	0.08198413	0.174543673	0.003666561	0.101818248	0.064882079	0.083361529
HMGA1	0.002375014	0.074893123	0.08198413	0.174543673	0.003666561	0.101818248	0.064882079	0.083361529
HMGA1	0.002375014	0.074893123	0.08198413	0.174543673	0.003666561	0.101818248	0.064882079	0.083361529
HMGA1	0.002375014	0.074893123	0.08198413	0.174543673	0.003666561	0.101818248	0.064882079	0.083361529
HMGA1	0.003901821	0.24296116	2.210464141	1.319579945	0.005372808	0.379577993	1.695686239	0.795291205
HMGA1	0.00364654	0.231808605	2.235881511	1.455002903	0.005396784	0.374645961	1.744149784	0.87830752
HMGA1	0.003894623	0.214444837	2.261739574	1.670665566	0.005430876	0.367154807	1.821824134	0.958790629
HMGA1	0.002957717	0.182178292	3.507442066	1.910992925	0	0.326699847	2.73204689	1.064866325
HMGA1	0.026691105	0.208352648	0.13367333	0.050256667	0.029104078	0.175654382	0.108752169	0.070125229
HMGA1	0.017510775	0.167431802	0.105246893	0.054024941	0.022343266	0.143126239	0.078463622	0.057337914
HMGA1	0.017510775	0.167431802	0.105246893	0.054024941	0.022343266	0.143126239	0.078463622	0.057337914
HMGA1	0.017510775	0.167431802	0.105246893	0.054024941	0.022343266	0.143126239	0.078463622	0.057337914
HMGA1	0.017510775	0.167431802	0.105246893	0.054024941	0.022343266	0.143126239	0.078463622	0.057337914
HMGA1	0.01084179	0.021589117	0.017680343	0.046294491	0.015958901	0.018308056	0.02841023	0.059757201
HMGA1	0.033415642	0.045152474	0.030046008	0.025521449	0.025948977	0.031178994	0.03754489	0.031698897
HMGA1	0.032570689	0.038505956	0.024519847	0.021245006	0.024674812	0.021443996	0.033976083	0.031908216
HMGA1	0.033181408	0.052265116	0.053306098	0.038483618	0.031230721	0.048942724	0.06311719	0.046030462
HMGA1	0.033181408	0.052265116	0.053306098	0.038483618	0.031230721	0.048942724	0.06311719	0.046030462
HMGA1	0.029272722	0.058671279	0.059034936	0.040507994	0.026979658	0.051501868	0.067607327	0.050293964
HMGA1	0.029272722	0.058671279	0.059034936	0.040507994	0.026979658	0.051501868	0.067607327	0.050293964
HMGA1	0.029402577	0.057015373	0.041529618	0.019403489	0.026798303	0.051949155	0.043967094	0.021690823
HMGA1	0.021658497	0.027236649	0.022389671	0.019219746	0.020146342	0.035153597	0.030248008	0.022524978
HMGA1	0	0.021195826	0	0	0	0	0.020795994	0
HMGA1	0.014116424	0.017844269	0.016916742	0.018107574	0.014262568	0.026085308	0.026223171	0.020173489
HMGA1	0.002462104	0.030733185	0.12407101	0.084684963	0.003257521	0.019783488	0.113543416	0.031845108
HMGA1	0.002462104	0.030733185	0.12407101	0.084684963	0.003257521	0.019783488	0.113543416	0.031845108
HMGA1	0.035809418	0.035826518	0.033226297	0.014652688	0.035627054	0.032342239	0.04294603	0.018610595
HMGA1	0.035815697	0.0343394	0.032596999	0.01526478	0.035826394	0.030795225	0.041925784	0.019024437
HMGA1	0.034956592	0.032402468	0.029978331	0.022682049	0.036105994	0.025827205	0.040351626	0.023900662
HMGA1	0.030431444	0.030062035	0.033971674	0.022285729	0.03371016	0.026940616	0.042453887	0.024690839
HMGA1	0.034658876	0.029247067	0.037579031	0.023064901	0.036855596	0.029640327	0.04907704	0.024696825
HMGA1	0.034659702	0.029232835	0.037563574	0.023064227	0.036854422	0.029627808	0.049060196	0.024696104
HMGA1	0.024895717	0.028207695	0.084195386	0.019431505	0.028771856	0.025583953	0.081003087	0.017666733
HMGA1	0.029145501	0.043282921	0.030019122	0.018374466	0.036137142	0.028794661	0.042134093	0.019998408
HMGA1	0.029434308	0.042557163	0.029885866	0.018330154	0.036462334	0.028583235	0.041736246	0.020039485
HMGA1	0.028980528	0.013249719	0.031149572	0.018913357	0.034513991	0.02372456	0.038525688	0.039608924
HMGA1	0.03537122	0.017119222	0.030373936	0.017748744	0.047617932	0.016007861	0.048704917	0.029812849
HMGA1	0.035557086	0.017420451	0.032430134	0.017881832	0.047585305	0.016700321	0.047565683	0.029404337
HMGA1	0.035637164	0.015559231	0.028463844	0.019345522	0.044134176	0.021293465	0.037867815	0.032796273
HMGA1	0.037836242	0.023502362	0.051726644	0.023488524	0.032047622	0.025593361	0.046592784	0.019306977
HMGA1	0.035103083	0.035434744	0.053786723	0.030067824	0.037055845	0.030505966	0.07566938	0.023395476
HMGA1	0.035549935	0.025819941	0.035167902	0.022915642	0.036760132	0.032154426	0.053460582	0.02592286
HMGA1	0.039626311	0.034242265	0.039720447	0.024836031	0.036624683	0.041687485	0.058312182	0.022876819
HMGA1	0.037737917	0.033816605	0.043508946	0.02841158	0.037698178	0.047663953	0.060812409	0.032757674
HMGA1	0.035335055	0.060810432	0.057220957	0.02124059	0.034132037	0.096026181	0.077060539	0.02159323
HMGA1	0.035335055	0.060810432	0.057220957	0.02124059	0.034132037	0.096026181	0.077060539	0.02159323
HMGA1	0.032537614	0.020378854	0.032433763	0.024094445	0.035856242	0.028735873	0.04973041	0.026765175
HMGA1	0.031996406	0.018331478	0.030136479	0.023545796	0.035560514	0.026387881	0.048236908	0.025147296
HMGA1	0.0164307	0.132057785	0.062657966	0.101462748	0.019368753	0.141069345	0.065555368	0.077408129
HMGA1	0.027538587	0.545709009	0.205341178	0.048771524	0.026240021	0.563341863	0.124915306	0.045281767
HMGA1	0.023600861	0.426855566	0.15230377	0.033027057	0.022761875	0.457033501	0.109427334	0.050627836
HMGA1	0.022789497	0.408079907	0.14691577	0.03283652	0.021998578	0.434884101	0.106024447	0.050056472
HMGA1	0.023344982	0.920409841	0.3021004	0.032059232	0.012389325	0.9126107	0.209365626	0.013099463
HMGA1	0.016764083	0.42157111	0.152420086	0.029023295	0.015516163	0.451612347	0.108170043	0.037569965
HMGA1	0.027762358	0.648920235	0.238911977	0.031935339	0.026913046	0.687381952	0.162979083	0.037659764
HMGA1	0.027762358	0.648920235	0.238911977	0.031935339	0.026913046	0.687381952	0.162979083	0.037659764
HMGA1	0.031502807	0.538909425	0.061486963	0.019043403	0.043234	0.499502123	0.098659737	0.010840856
HMGA1	0.00732491	0.249879296	0.06288997	0.026630295	0.00655087	0.256568612	0.058147004	0.040051327
HMGA1	0.004975841	0.058103415	0.033561607	0.02372412	0.003827934	0.056211889	0.027028047	0.036555548
HMGA1	0.011224892	0.062708892	0.105583606	0.078950597	0.013115397	0.075181913	0.120078343	0.059168655
HMGA1	0.010440136	0.079285068	0.104925074	0.076129069	0.01453852	0.085034129	0.121326	0.057032182
HMGA1	0	0.003249853	1.49733534	2.623838876	0	0.005636342	1.126905539	2.201054369
HMGA1	0.004473773	0.044845195	0.017505465	0.049938993	0.007003962	0.062175946	0.017133809	0.059475123
HMGA1	0.004471527	0.044811552	0.017503409	0.049908883	0.006996773	0.062124111	0.017125148	0.059424151
HMGA1	0.00494055	0.043397067	0.019935832	0.054260446	0.007213856	0.062438919	0.018813933	0.063862745
HMGA1	0	0.024915537	0.031194486	0	0.056504169	0.019727197	0	0.03018589
HMGA1	0.055928731	0.161751988	0.086722338	0.09643953	0.062162391	0.188148214	0.086643993	0.092513333
HMGA1	0.013231293	0.05307016	0.046962396	0.034523154	0.021452985	0.076088142	0.049986085	0.054483787
HMGA1	0.013020341	0.052291991	0.045206198	0.03550484	0.021139188	0.076253017	0.048560717	0.053777043
HMGA1	0.013020341	0.052291991	0.045206198	0.03550484	0.021139188	0.076253017	0.048560717	0.053777043
HMGA1	0.013020341	0.052291991	0.045206198	0.03550484	0.021139188	0.076253017	0.048560717	0.053777043
HMGA1	0.013020341	0.052291991	0.045206198	0.03550484	0.021139188	0.076253017	0.048560717	0.053777043
HMGA1	0.025511617	0.131937648	0.053012778	0.060655611	0.031898451	0.241731423	0.050987123	0.109742837
HMGA1	0.025511617	0.131937648	0.053012778	0.060655611	0.031898451	0.241731423	0.050987123	0.109742837
HMGA1	0.025511617	0.131937648	0.053012778	0.060655611	0.031898451	0.241731423	0.050987123	0.109742837
HMGA1	0.028599928	0.151523618	0.050445347	0.068839146	0.039039418	0.276115947	0.049784977	0.123912906
HMGA1	0.028186391	0.151234605	0.055988026	0.06231355	0.034286085	0.265297018	0.056554423	0.11458704
C6orf1	0.028186391	0.151234605	0.055988026	0.06231355	0.034286085	0.265297018	0.056554423	0.11458704
C6orf1	0.028186391	0.151234605	0.055988026	0.06231355	0.034286085	0.265297018	0.056554423	0.11458704
C6orf1	0.00436286	0.061470522	0.006321678	0.031553026	0.040546956	0.117243661	0.012563221	0.103810115
C6orf1	0.023560847	0.377892981	0.822940763	0.566174171	0.012651672	0.528351881	0.684738213	0.399029289
C6orf1	0.023143064	0.123465766	0.048555293	0.023010794	0.023232258	0.161235795	0.048281176	0.053885433
C6orf1	0.015668733	0.029688904	0.059431861	0.081360568	0.018575591	0.036148914	0.05270732	0.076577604
C6orf1	0.025448718	0.02423631	0.044556884	0.054292197	0.029446171	0.026607854	0.048725576	0.056520037
C6orf1	0.02158032	0.01949582	0.0204722	0.081250159	0.028662967	0.016702528	0.028144227	0.089244037
C6orf1	0.015468541	0.019088007	0.033064808	0.060297351	0.019104718	0.02981501	0.023766963	0.073985373
C6orf1	0.026178149	0.018918528	0.029242265	0.012256661	0.03050535	0.018357801	0.057717435	0.022174846
C6orf1	0.068676911	0.025222238	0.055340356	0.033392707	0.065129411	0.028208187	0.064792562	0.029292337
C6orf1	0.068676911	0.025222238	0.055340356	0.033392707	0.065129411	0.028208187	0.064792562	0.029292337
C6orf1	0.069021602	0.04932828	0.139720613	0.041749029	0.061423223	0.036252241	0.153138425	0.059082037
C6orf1	0.067177226	0.024686774	0.030169268	0.033819603	0.062373497	0.023316494	0.062721704	0.028279678
C6orf1	0.067809608	0.022713646	0.02944267	0.032691164	0.063829131	0.02272196	0.060630926	0.027433141
C6orf1	0.040418643	0.096921054	0.483278166	0.131556058	0.054345012	0.081038391	0.357238983	0.101175418
FKBP5	0.038926804	0.025801835	0.030944645	0.017158963	0.047871633	0.031836731	0.032827961	0.014768516
FKBP5	0.051361965	0.032161715	0.036433673	0.028374712	0.051849054	0.030581892	0.038131372	0.022489156
FKBP5	0.051361965	0.032161715	0.036433673	0.028374712	0.051849054	0.030581892	0.038131372	0.022489156
FKBP5	0.006602108	0.435610133	0.88303296	0.753963084	0.000678353	0.511687542	0.875182724	0.529143324
FKBP5	0.006374023	0.424154843	0.925363726	0.775100889	0.000640061	0.501459419	0.863503842	0.553757805
MIR5690	0.035076017	0.170947184	0.156439025	0.118068205	0.038159405	0.168631289	0.142330052	0.103268939
FKBP5	0.031275105	0.085279649	0.11742527	0.082366212	0.037508656	0.100743509	0.110056012	0.070415252
FKBP5	0.031275105	0.085279649	0.11742527	0.082366212	0.037508656	0.100743509	0.110056012	0.070415252
FKBP5	0.032664885	0.256537846	1.620525316	1.088740238	0.028568032	0.30282404	1.480364937	0.716488662
FKBP5	0.044837528	0.025326666	0.034865642	0.031284858	0.047358075	0.020615353	0.043852572	0.033959108
FKBP5	0.044837528	0.025326666	0.034865642	0.031284858	0.047358075	0.020615353	0.043852572	0.033959108
MIR5690	0.044837918	0.025331764	0.034883396	0.031296578	0.047363875	0.020632608	0.043872555	0.033974119
FKBP5	0.045455239	0.024850634	0.034195272	0.039297807	0.046930156	0.019149118	0.046783672	0.036540199
FKBP5	0.038141096	0.046297957	0.041409685	0.024010502	0.037166556	0.032466142	0.020870715	0.022275543
FKBP5	0.029377038	0.031948478	0.065809017	0.093250937	0.03305847	0.038231055	0.118994439	0.062497242
FKBP5	0.02953062	0.120624082	0.058439958	0.043645883	0.031528158	0.095442052	0.059042755	0.047250995
FKBP5	0.02953062	0.120624082	0.058439958	0.043645883	0.031528158	0.095442052	0.059042755	0.047250995
MIR5690	0.02953062	0.120624082	0.058439958	0.043645883	0.031528158	0.095442052	0.059042755	0.047250995
FKBP5	0.03524305	0.049963749	0.029271416	0.023003952	0.03942665	0.039378213	0.039090242	0.022018102
FKBP5	0.024161752	0.016719246	0.012958597	0.022840919	0.016325988	0.013905904	0.020098943	0.022655548
FKBP5	0.024161752	0.016719246	0.012958597	0.022840919	0.016325988	0.013905904	0.020098943	0.022655548
FKBP5	0.039263076	0.036933955	0.06668426	0.026120431	0.035624012	0.034986468	0.040754713	0.028977246
FKBP5	0.039263076	0.036933955	0.06668426	0.026120431	0.035624012	0.034986468	0.040754713	0.028977246
MIR5690	0.056437737	0	0.019378393	0.057485264	0.007762189	0	0.030344234	0.044364111
LOC285847	0.032565816	0.224731635	0.087265575	0.076643358	0.033597614	0.172403369	0.109296834	0.049647355
FKBP5	0.068963459	0.1115012	0.228918193	0.076506235	0.084592343	0.094025514	0.131971544	0.060981935
FKBP5	0.062227264	0.05794995	0.057793663	0.069007695	0.06245408	0.082778999	0.044215717	0.059953348
FKBP5	0.003749887	0.236494645	0.092754234	0.067288742	0.006820913	0.23551017	0.092412324	0.081936639
FKBP5	0.003658004	0.065074823	0.016358008	0.045735387	0.003118243	0.088555475	0.011469576	0.047341182
FKBP5	0.0043101	0.118685308	0.018751901	0.044741295	0.002537942	0.124157233	0.01413704	0.044038109
MIR5690	0.005902671	0.240070881	0.100802329	0.072710644	0.007480567	0.242137385	0.096906958	0.114713137
FKBP5	0.001499932	0.070670842	0.011248675	0.016727482	0.00171766	0.106109441	0.012415467	0.037380138
FKBP5	0.038875758	0.199146223	0.779591687	0.440334986	0.030598996	0.215439443	0.631731664	0.330307731
FKBP5	0.004841825	0.124551337	0.081569147	0.031165578	0.007356436	0.07869397	0.02710817	0.03036374
FKBP5	0.007809425	0.126445826	0.036370716	0.031951162	0.006739208	0.116097289	0.050374334	0.02694946
FKBP5	0.007809425	0.126445826	0.036370716	0.031951162	0.006739208	0.116097289	0.050374334	0.02694946
MIR5690	0.015064307	0.141095574	0.094749368	0.049732353	0.014142435	0.168065922	0.106310984	0.04493992
FKBP5	0.010014141	0.055475247	0.013389359	0.027505281	0.012589833	0.055553382	0.012890755	0.030530526
LOC285847	0.014799114	0.186557995	0.443579715	0.247907168	0.0142829	0.142126437	0.338801661	0.172682032
MAPK13	0.014799114	0.186557995	0.443579715	0.247907168	0.0142829	0.142126437	0.338801661	0.172682032
MAPK13	0.006614967	0.113364142	0.024189719	0.016584915	0.009318055	0.082628398	0.016820198	0.01938433
MAPK13	0.012326277	0.238479969	0.045652207	0.026431305	0.013904532	0.149158816	0.031038188	0.04089555
MAPK13	0.018929826	0.190392833	0.071538096	0.026366397	0.014934563	0.138907686	0.048808812	0.028155675
CDKN1A	0.01711325	0.177915863	0.054524273	0.02746732	0.013224128	0.146152821	0.044038927	0.026494407
CDKN1A	0.018704583	0.263363291	0.183072048	0.068031131	0.017200327	0.228434328	0.163537551	0.044309857
CDKN1A	0.016158425	0.225484941	0.172012403	0.122479101	0.016073486	0.218725822	0.140273934	0.086934312
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.007496418	0.099368498	0.102724222	0.066284077	0.007084556	0.081779301	0.08146351	0.045317884
CDKN1A	0.006676102	0.104251127	0.112304911	0.225189628	0.005226175	0.105918063	0.110345876	0.077173177
CDKN1A	0.086914115	0.094222675	0.097897588	0.193407664	0	0.049947583	0	0.055822488
CDKN1A	0.003861434	0.246002794	0.694364495	0.716605874	0.005324311	0.206296817	0.484885846	0.588274058
CDKN1A	0.002878213	0.037793362	0.007649723	0.009867501	0.003983827	0.030202481	0.015900267	0.018096887
CDKN1A	0.002878213	0.037793362	0.007649723	0.009867501	0.003983827	0.030202481	0.015900267	0.018096887
CDKN1A	0.004219846	0.027284222	0.007647818	0.01093838	0	0.020995935	0.026540047	0.023797075
CDKN1A	0.004219846	0.027284222	0.007647818	0.01093838	0	0.020995935	0.026540047	0.023797075
CDKN1A	0.008894155	0.404209598	0.334252031	0.052087603	0.016447063	0.320639516	0.224140799	0.036219933
CDKN1A	0.008894155	0.404209598	0.334252031	0.052087603	0.016447063	0.320639516	0.224140799	0.036219933
CDKN1A	0.013361256	0.438335849	0.319258806	0.042836507	0.017013314	0.359665926	0.235676552	0.035149329
CDKN1A	0.013361256	0.438335849	0.319258806	0.042836507	0.017013314	0.359665926	0.235676552	0.035149329
CDKN1A	0.013361256	0.438335849	0.319258806	0.042836507	0.017013314	0.359665926	0.235676552	0.035149329
CDKN1A	0.013361256	0.438335849	0.319258806	0.042836507	0.017013314	0.359665926	0.235676552	0.035149329
MDGA1	0.014287172	0.302213157	0.167954691	0.029338683	0.00930629	0.242108275	0.149405809	0.02768095
MDGA1	0.014287172	0.302213157	0.167954691	0.029338683	0.00930629	0.242108275	0.149405809	0.02768095
AY927499	0.003852576	0.019038144	0.021045216	0.008148861	0	0.020986379	0.005598299	0.011676516
MDGA1	0.003852576	0.019038144	0.021045216	0.008148861	0	0.020986379	0.005598299	0.011676516
MDGA1	0.002737163	0.243471233	0.290116217	0.540754751	0.00178968	0.324038119	0.36182861	0.162201694
MDGA1	0.002737163	0.243471233	0.290116217	0.540754751	0.00178968	0.324038119	0.36182861	0.162201694
